species,x,y
Mitella_trifida,-114.35,49.38333
Mitella_trifida,-114.15,49.13333
Mitella_trifida,-114.13333,49.13333
Mitella_trifida,-114.11667,49.2
Mitella_trifida,-114.06667,49.05
Mitella_trifida,-114.05,49.03333
Mitella_trifida,-114.048333,49.019722
Mitella_trifida,-114.031498,47.877168
Mitella_trifida,-114.0007388,48.99979254
Mitella_trifida,-113.988,47.1582
Mitella_trifida,-113.975197,48.2038
Mitella_trifida,-113.96667,49.01667
Mitella_trifida,-113.96667,49.1
Mitella_trifida,-113.95,49.11667
Mitella_trifida,-113.93333,49.03333
Mitella_trifida,-113.93333,49.05
Mitella_trifida,-113.91667,49.03333
Mitella_trifida,-113.9,49.01667
Mitella_trifida,-113.7716,48.7769
Mitella_trifida,-113.740833,48.756389
Mitella_trifida,-113.71817,48.696641
Mitella_trifida,-113.711226,48.737198
Mitella_trifida,-113.6875,48.710278
Mitella_trifida,-113.218148,48.318576
Mitella_trifida,-113.216667,48.519167
Mitella_trifida,-113.1321,47.2316
Mitella_trifida,-113.1279,47.6616
Mitella_trifida,-112.7864,47.8353
Mitella_trifida,-112.4323,47.1294
Mitella_trifida,-112.325278,48.633056
Mitella_trifida,-111.67661,46.834738
Mitella_trifida,-111.371667,45.342778
Mitella_trifida,-111.119722,46.306389
Mitella_trifida,-111.0536,45.5161
Mitella_trifida,-111.0025,45.35917
Mitella_trifida,-110.958278,45.888541
Mitella_trifida,-110.8313,46.7133
Mitella_trifida,-110.602778,45.861111
Mitella_trifida,-110.3532,47.7919
Mitella_trifida,-110.24,45.2973
Mitella_trifida,-109.535898,45.398994
