species,x,y
Lithophragma_glabrum,-113.485342,45.942145
Lithophragma_glabrum,-113.466389,41.931944
Lithophragma_glabrum,-113.4263,44.9203
Lithophragma_glabrum,-113.40343,48.308574
Lithophragma_glabrum,-113.36123,44.36728
Lithophragma_glabrum,-113.274223,46.059369
Lithophragma_glabrum,-113.087056,46.344944
Lithophragma_glabrum,-113.0512,47.1852
Lithophragma_glabrum,-113.0083,48.153
Lithophragma_glabrum,-112.890556,43.413611
Lithophragma_glabrum,-112.8317,47.1005
Lithophragma_glabrum,-112.600112,40.466942
Lithophragma_glabrum,-112.51164,42.90491
Lithophragma_glabrum,-112.50978,42.90344
Lithophragma_glabrum,-112.50959,42.90189
Lithophragma_glabrum,-112.5094,42.90322
Lithophragma_glabrum,-112.50933,42.90337
Lithophragma_glabrum,-112.50928,42.90325
Lithophragma_glabrum,-112.48612,39.97778
Lithophragma_glabrum,-112.48414,42.83804
Lithophragma_glabrum,-112.448845,42.887788
Lithophragma_glabrum,-112.44469,42.7103
Lithophragma_glabrum,-112.43866,42.74866
Lithophragma_glabrum,-112.43831,42.75063
Lithophragma_glabrum,-112.4361,42.7107
Lithophragma_glabrum,-112.434077,42.773045
Lithophragma_glabrum,-112.43346,42.79289
Lithophragma_glabrum,-112.41187,42.78394
Lithophragma_glabrum,-112.401944,42.240556
Lithophragma_glabrum,-112.4019,42.2406
Lithophragma_glabrum,-112.40142,42.78266
Lithophragma_glabrum,-112.401417,42.782663
Lithophragma_glabrum,-112.37743,42.88598
Lithophragma_glabrum,-112.36876,42.84621
Lithophragma_glabrum,-112.20768,42.66609
Lithophragma_glabrum,-111.9928,41.6925
Lithophragma_glabrum,-111.992778,41.6925
Lithophragma_glabrum,-111.937222,40.2725
Lithophragma_glabrum,-111.9215,41.1552
Lithophragma_glabrum,-111.822372,40.767047
Lithophragma_glabrum,-111.7716,44.5574
Lithophragma_glabrum,-111.709444,41.761388
Lithophragma_glabrum,-111.690917,42.217933
Lithophragma_glabrum,-111.660555,38.793611
Lithophragma_glabrum,-111.6213889,42.3055556
Lithophragma_glabrum,-111.62,42.3
Lithophragma_glabrum,-111.616017,40.435217
Lithophragma_glabrum,-111.611111,40.431
Lithophragma_glabrum,-111.595473,44.377337
Lithophragma_glabrum,-111.57776,42.25458
Lithophragma_glabrum,-111.573889,42.335
Lithophragma_glabrum,-111.5315,42.268
Lithophragma_glabrum,-111.53,42.26
Lithophragma_glabrum,-111.5027,41.448
Lithophragma_glabrum,-111.455441,44.111531
Lithophragma_glabrum,-111.4475,44.115121
Lithophragma_glabrum,-111.4333,44.2167
Lithophragma_glabrum,-111.424775,43.213947
Lithophragma_glabrum,-111.324207,43.100224
Lithophragma_glabrum,-111.303227,42.99979
Lithophragma_glabrum,-111.301632,43.041261
Lithophragma_glabrum,-111.2196,45.2258
Lithophragma_glabrum,-111.16667,40.41667
Lithophragma_glabrum,-111.122778,40.479444
Lithophragma_glabrum,-110.856062,45.130848
Lithophragma_glabrum,-110.8196,40.7784
Lithophragma_glabrum,-110.8196,40.8943
Lithophragma_glabrum,-110.755943,46.953136
Lithophragma_glabrum,-110.717431,43.655767
Lithophragma_glabrum,-110.695,43.695
Lithophragma_glabrum,-110.1557,45.2812
Lithophragma_glabrum,-109.866817,37.854483
Lithophragma_glabrum,-109.8593,43.49
Lithophragma_glabrum,-109.5387,40.9233
Lithophragma_glabrum,-109.51667,40.650003
Lithophragma_glabrum,-109.5,49.667
Lithophragma_glabrum,-109.490589,42.816933
Lithophragma_glabrum,-109.4322,40.7016
Lithophragma_glabrum,-109.3916,44.7309
Lithophragma_glabrum,-109.0199,40.9565
Lithophragma_glabrum,-108.8867,42.4923
Lithophragma_glabrum,-108.863,40.2462
Lithophragma_glabrum,-108.860642,40.24638
Lithophragma_glabrum,-108.86064,40.24638
Lithophragma_glabrum,-108.85417,40.60389
Lithophragma_glabrum,-108.854167,40.603889
Lithophragma_glabrum,-108.8447,40.602
Lithophragma_glabrum,-108.79545,38.89408
Lithophragma_glabrum,-108.77824,40.6001
Lithophragma_glabrum,-108.77492,40.86509
Lithophragma_glabrum,-108.77142,38.85838
Lithophragma_glabrum,-108.7532,40.8405
Lithophragma_glabrum,-108.7497,40.4423
Lithophragma_glabrum,-108.705786,38.709364
Lithophragma_glabrum,-108.6169,40.4423
Lithophragma_glabrum,-108.5864264,38.4967293
Lithophragma_glabrum,-108.5270384,37.258601
Lithophragma_glabrum,-108.448278,45.183167
Lithophragma_glabrum,-108.4279,45.1832
Lithophragma_glabrum,-108.122741,38.374809
Lithophragma_glabrum,-108.12274,38.37481
Lithophragma_glabrum,-107.9831,39.8915
Lithophragma_glabrum,-107.7245,38.01828
Lithophragma_glabrum,-107.29753,38.471817
Lithophragma_glabrum,-107.29753,38.47182
Lithophragma_glabrum,-107.25279,44.00554
Lithophragma_glabrum,-107.22596,44.23726
Lithophragma_glabrum,-107.21906,43.99461
Lithophragma_glabrum,-107.2044503,39.6756178
Lithophragma_glabrum,-107.16035,40.64517
Lithophragma_glabrum,-107.160347,40.645169
Lithophragma_glabrum,-107.101,38.7615
Lithophragma_glabrum,-106.5784,40.3775
Lithophragma_glabrum,-106.5727,41.2612
Lithophragma_glabrum,-106.247664,40.401009
Lithophragma_glabrum,-106.24766,40.40101
Lithophragma_glabrum,-106.2468,40.4018
Lithophragma_glabrum,-106.235726,41.359219
Lithophragma_glabrum,-105.8502,40.5988
Lithophragma_glabrum,-105.7674,40.9948
Lithophragma_glabrum,-105.76719,40.99383
Lithophragma_glabrum,-105.767188,40.993834
Lithophragma_glabrum,-105.653722,40.308197
